Tarih,Mahalle,Elektrik_Tuketim,Su_Tuketim,Dogalgaz_Tuketim
2022-12-03 13:00:00,Çaydaçıra,5440.82,131.63,3420.85
2022-12-03 13:00:00,İzzetpaşa,3886.52,92.46,2797.83
2022-12-03 13:00:00,Sanayi,14755.28,81.5,46.44
2022-12-03 13:30:00,Çaydaçıra,5006.97,130.62,3174.32
2022-12-03 13:30:00,İzzetpaşa,3960.92,96.19,2822.31
2022-12-03 13:30:00,Sanayi,14411.46,93.95,49.96
2022-12-03 14:00:00,Çaydaçıra,5458.37,151.33,3462.39
2022-12-03 14:00:00,İzzetpaşa,3476.53,93.77,3047.43
2022-12-03 14:00:00,Sanayi,15090.9,97.54,52.47
2022-12-03 14:30:00,Çaydaçıra,5146.75,147.17,2919.13
2022-12-03 14:30:00,İzzetpaşa,4171.12,81.36,2805.78
2022-12-03 14:30:00,Sanayi,13513.45,102.0,49.03
2022-12-03 15:00:00,Çaydaçıra,5413.37,115.35,3231.71
2022-12-03 15:00:00,İzzetpaşa,3884.61,65.72,2794.32
2022-12-03 15:00:00,Sanayi,13332.59,93.04,49.38
2022-12-03 15:30:00,Çaydaçıra,5026.48,123.97,2865.04
2022-12-03 15:30:00,İzzetpaşa,3862.5,85.05,2886.55
2022-12-03 15:30:00,Sanayi,14619.74,97.96,50.53
2022-12-03 16:00:00,Çaydaçıra,5068.81,142.03,3581.9
2022-12-03 16:00:00,İzzetpaşa,3784.88,86.13,2872.35
2022-12-03 16:00:00,Sanayi,13703.67,89.55,48.96
2022-12-03 16:30:00,Çaydaçıra,4782.46,127.96,3324.48
2022-12-03 16:30:00,İzzetpaşa,4001.85,78.8,2953.07
2022-12-03 16:30:00,Sanayi,14227.52,97.07,48.83
2022-12-03 17:00:00,Çaydaçıra,5996.1,112.73,2921.79
2022-12-03 17:00:00,İzzetpaşa,4319.82,79.08,3368.04
2022-12-03 17:00:00,Sanayi,15305.82,88.84,46.55
2022-12-03 17:30:00,Çaydaçıra,6323.58,140.07,3375.69
2022-12-03 17:30:00,İzzetpaşa,4711.56,107.92,2890.35
2022-12-03 17:30:00,Sanayi,15138.78,72.05,47.28
2022-12-03 18:00:00,Çaydaçıra,6239.29,189.12,3362.44
2022-12-03 18:00:00,İzzetpaşa,5910.03,150.01,3145.39
2022-12-03 18:00:00,Sanayi,12669.51,86.02,51.19
2022-12-03 18:30:00,Çaydaçıra,7750.11,216.62,3423.74
2022-12-03 18:30:00,İzzetpaşa,4896.34,159.78,3056.65
2022-12-03 18:30:00,Sanayi,13168.36,84.97,51.37
2022-12-03 19:00:00,Çaydaçıra,8632.73,263.61,3222.66
2022-12-03 19:00:00,İzzetpaşa,5448.25,183.07,3002.33
2022-12-03 19:00:00,Sanayi,13892.48,84.55,48.1
2022-12-03 19:30:00,Çaydaçıra,9226.75,264.9,3563.37
2022-12-03 19:30:00,İzzetpaşa,6783.83,152.41,2910.74
2022-12-03 19:30:00,Sanayi,13905.76,83.58,49.48
2022-12-03 20:00:00,Çaydaçıra,9310.38,264.22,3579.42
2022-12-03 20:00:00,İzzetpaşa,5332.9,187.58,2942.86
2022-12-03 20:00:00,Sanayi,14466.35,85.91,49.17
2022-12-03 20:30:00,Çaydaçıra,8970.47,282.63,3288.02
2022-12-03 20:30:00,İzzetpaşa,7227.35,167.1,2831.62
2022-12-03 20:30:00,Sanayi,16508.73,89.79,51.0
2022-12-03 21:00:00,Çaydaçıra,7814.7,253.17,3384.47
2022-12-03 21:00:00,İzzetpaşa,6757.55,176.34,3118.97
2022-12-03 21:00:00,Sanayi,15513.69,86.15,46.36
2022-12-03 21:30:00,Çaydaçıra,7191.27,234.9,3207.78
2022-12-03 21:30:00,İzzetpaşa,5892.56,155.66,2955.89
2022-12-03 21:30:00,Sanayi,14372.35,80.31,46.11
2022-12-03 22:00:00,Çaydaçıra,6949.77,170.67,3060.3
2022-12-03 22:00:00,İzzetpaşa,5569.53,134.45,2820.72
2022-12-03 22:00:00,Sanayi,12595.93,91.57,51.68
2022-12-03 22:30:00,Çaydaçıra,6389.16,165.61,3309.74
2022-12-03 22:30:00,İzzetpaşa,4152.52,119.68,3173.63
2022-12-03 22:30:00,Sanayi,15078.61,81.44,47.63
2022-12-03 23:00:00,Çaydaçıra,5563.05,121.94,3443.41
2022-12-03 23:00:00,İzzetpaşa,3701.93,107.18,3158.9
2022-12-03 23:00:00,Sanayi,15369.26,82.57,48.41
2022-12-03 23:30:00,Çaydaçıra,4246.21,107.6,3352.8
2022-12-03 23:30:00,İzzetpaşa,3209.16,67.58,3013.11
2022-12-03 23:30:00,Sanayi,12994.04,94.51,50.75
2022-12-04 00:00:00,Çaydaçıra,4032.97,69.22,3211.33
2022-12-04 00:00:00,İzzetpaşa,2605.32,49.05,2833.9
2022-12-04 00:00:00,Sanayi,16933.23,81.39,51.28
2022-12-04 00:30:00,Çaydaçıra,3785.24,69.07,3360.21
2022-12-04 00:30:00,İzzetpaşa,2576.41,51.19,3040.24
2022-12-04 00:30:00,Sanayi,13241.88,81.52,51.8
2022-12-04 01:00:00,Çaydaçıra,3029.53,62.48,3225.05
2022-12-04 01:00:00,İzzetpaşa,2390.86,34.66,2941.57
2022-12-04 01:00:00,Sanayi,13627.15,62.23,51.13
2022-12-04 01:30:00,Çaydaçıra,3219.72,52.61,3157.54
2022-12-04 01:30:00,İzzetpaşa,2182.07,32.62,2974.45
2022-12-04 01:30:00,Sanayi,12229.46,87.19,49.46
2022-12-04 02:00:00,Çaydaçıra,2887.88,49.08,3268.87
2022-12-04 02:00:00,İzzetpaşa,1982.89,36.73,2700.47
2022-12-04 02:00:00,Sanayi,14793.25,71.04,52.51
2022-12-04 02:30:00,Çaydaçıra,3046.18,47.73,3372.13
2022-12-04 02:30:00,İzzetpaşa,2026.66,30.78,2707.38
2022-12-04 02:30:00,Sanayi,14353.16,71.22,48.75
2022-12-04 03:00:00,Çaydaçıra,2447.32,40.18,2863.82
2022-12-04 03:00:00,İzzetpaşa,1973.0,28.6,2771.8
2022-12-04 03:00:00,Sanayi,13226.92,79.34,50.33
2022-12-04 03:30:00,Çaydaçıra,2483.15,33.76,3128.9
2022-12-04 03:30:00,İzzetpaşa,1948.77,23.51,2761.79
2022-12-04 03:30:00,Sanayi,13787.54,79.25,49.26
2022-12-04 04:00:00,Çaydaçıra,2131.28,33.17,2835.79
2022-12-04 04:00:00,İzzetpaşa,1551.34,22.57,2719.35
2022-12-04 04:00:00,Sanayi,13726.14,75.63,47.71
2022-12-04 04:30:00,Çaydaçıra,2139.92,29.16,2938.15
2022-12-04 04:30:00,İzzetpaşa,1320.05,21.42,2810.2
2022-12-04 04:30:00,Sanayi,14655.42,84.78,51.13
2022-12-04 05:00:00,Çaydaçıra,1859.19,22.4,3272.29
2022-12-04 05:00:00,İzzetpaşa,1293.64,15.6,3100.05
2022-12-04 05:00:00,Sanayi,12106.11,69.53,49.23
2022-12-04 05:30:00,Çaydaçıra,1692.06,19.95,3303.61
2022-12-04 05:30:00,İzzetpaşa,1268.05,14.7,2749.51
2022-12-04 05:30:00,Sanayi,13097.59,87.56,47.53
2022-12-04 06:00:00,Çaydaçıra,1195.91,16.07,2931.38
2022-12-04 06:00:00,İzzetpaşa,1010.54,11.84,3227.38
2022-12-04 06:00:00,Sanayi,13013.78,74.19,46.26
2022-12-04 06:30:00,Çaydaçıra,2303.92,51.19,3393.68
2022-12-04 06:30:00,İzzetpaşa,1661.07,45.45,3413.35
2022-12-04 06:30:00,Sanayi,15104.9,95.34,51.41
2022-12-04 07:00:00,Çaydaçıra,3447.74,88.18,3372.77
2022-12-04 07:00:00,İzzetpaşa,2165.56,79.12,2894.46
2022-12-04 07:00:00,Sanayi,11747.14,73.8,54.36
2022-12-04 07:30:00,Çaydaçıra,4319.03,145.86,3240.62
2022-12-04 07:30:00,İzzetpaşa,2732.46,88.53,3260.03
2022-12-04 07:30:00,Sanayi,12720.72,77.47,50.33
2022-12-04 08:00:00,Çaydaçıra,4954.29,168.78,3325.45
2022-12-04 08:00:00,İzzetpaşa,3951.08,133.9,3133.22
2022-12-04 08:00:00,Sanayi,14284.29,97.88,45.79
2022-12-04 08:30:00,Çaydaçıra,5181.5,209.39,3462.63
2022-12-04 08:30:00,İzzetpaşa,4001.66,144.42,3050.19
2022-12-04 08:30:00,Sanayi,13178.49,71.64,49.78
2022-12-04 09:00:00,Çaydaçıra,5358.61,252.11,3297.06
2022-12-04 09:00:00,İzzetpaşa,3558.19,172.16,2750.62
2022-12-04 09:00:00,Sanayi,15236.72,92.76,49.72
2022-12-04 09:30:00,Çaydaçıra,4988.27,293.66,3313.0
2022-12-04 09:30:00,İzzetpaşa,3699.95,182.21,2909.72
2022-12-04 09:30:00,Sanayi,12906.25,90.03,52.42
2022-12-04 10:00:00,Çaydaçıra,4337.93,311.66,3077.17
2022-12-04 10:00:00,İzzetpaşa,3929.27,234.23,2702.25
2022-12-04 10:00:00,Sanayi,11432.63,88.31,50.96
2022-12-04 10:30:00,Çaydaçıra,5306.83,330.33,3390.51
2022-12-04 10:30:00,İzzetpaşa,3907.39,196.99,2939.41
2022-12-04 10:30:00,Sanayi,13280.14,87.71,48.81
2022-12-04 11:00:00,Çaydaçıra,5842.65,347.02,3160.07
2022-12-04 11:00:00,İzzetpaşa,3865.83,247.49,2957.59
2022-12-04 11:00:00,Sanayi,11866.88,79.05,51.75
2022-12-04 11:30:00,Çaydaçıra,5305.52,319.97,2905.05
2022-12-04 11:30:00,İzzetpaşa,3402.7,264.51,2941.73
2022-12-04 11:30:00,Sanayi,14876.81,105.16,51.67
2022-12-04 12:00:00,Çaydaçıra,5282.39,262.54,3215.19
2022-12-04 12:00:00,İzzetpaşa,3332.07,198.69,3046.11
2022-12-04 12:00:00,Sanayi,14139.4,82.14,48.66
2022-12-04 12:30:00,Çaydaçıra,5356.35,175.32,3136.57
2022-12-04 12:30:00,İzzetpaşa,3563.44,149.37,2873.71
2022-12-04 12:30:00,Sanayi,12685.83,99.82,52.55
2022-12-04 13:00:00,Çaydaçıra,5059.23,126.72,3155.37
2022-12-04 13:00:00,İzzetpaşa,3978.97,92.92,2716.13
2022-12-04 13:00:00,Sanayi,13830.55,95.77,52.91
2022-12-04 13:30:00,Çaydaçıra,5499.59,137.12,3370.42
2022-12-04 13:30:00,İzzetpaşa,3604.52,94.26,2877.26
2022-12-04 13:30:00,Sanayi,13642.24,86.08,48.22
2022-12-04 14:00:00,Çaydaçıra,5243.96,133.48,3166.44
2022-12-04 14:00:00,İzzetpaşa,4296.54,99.37,3204.95
2022-12-04 14:00:00,Sanayi,13118.01,96.72,49.47
2022-12-04 14:30:00,Çaydaçıra,5862.0,133.74,3315.78
2022-12-04 14:30:00,İzzetpaşa,3756.66,93.02,2895.87
2022-12-04 14:30:00,Sanayi,12013.21,82.85,49.81
2022-12-04 15:00:00,Çaydaçıra,5429.24,133.77,3115.65
2022-12-04 15:00:00,İzzetpaşa,3859.7,88.28,2738.24
2022-12-04 15:00:00,Sanayi,14006.06,81.17,49.02
2022-12-04 15:30:00,Çaydaçıra,6420.92,124.93,3475.9
2022-12-04 15:30:00,İzzetpaşa,3908.33,100.49,2940.5
2022-12-04 15:30:00,Sanayi,16163.86,92.52,52.79
2022-12-04 16:00:00,Çaydaçıra,5957.45,116.7,3347.05
2022-12-04 16:00:00,İzzetpaşa,4431.49,93.95,2706.74
2022-12-04 16:00:00,Sanayi,13361.6,83.16,51.18
2022-12-04 16:30:00,Çaydaçıra,5619.32,111.39,3307.91
2022-12-04 16:30:00,İzzetpaşa,4090.6,86.23,2836.03
2022-12-04 16:30:00,Sanayi,15240.67,74.45,50.8
2022-12-04 17:00:00,Çaydaçıra,6688.7,105.8,3443.71
2022-12-04 17:00:00,İzzetpaşa,4612.49,87.67,2898.45
2022-12-04 17:00:00,Sanayi,14789.31,98.75,48.16
2022-12-04 17:30:00,Çaydaçıra,6916.26,169.13,3198.21
2022-12-04 17:30:00,İzzetpaşa,4749.66,114.16,2871.94
2022-12-04 17:30:00,Sanayi,14658.47,89.9,52.95
2022-12-04 18:00:00,Çaydaçıra,6366.71,175.48,3402.64
2022-12-04 18:00:00,İzzetpaşa,4645.71,137.15,3200.3
2022-12-04 18:00:00,Sanayi,16568.26,82.67,52.11
2022-12-04 18:30:00,Çaydaçıra,7364.92,202.97,3246.41
2022-12-04 18:30:00,İzzetpaşa,6282.04,150.2,3174.8
2022-12-04 18:30:00,Sanayi,15920.64,91.63,48.57
2022-12-04 19:00:00,Çaydaçıra,7885.66,249.19,3416.75
2022-12-04 19:00:00,İzzetpaşa,6209.14,160.0,3096.05
2022-12-04 19:00:00,Sanayi,14107.53,101.13,52.28
2022-12-04 19:30:00,Çaydaçıra,9629.95,230.28,3372.71
2022-12-04 19:30:00,İzzetpaşa,7236.4,159.91,3038.24
2022-12-04 19:30:00,Sanayi,15008.96,73.06,49.49
2022-12-04 20:00:00,Çaydaçıra,9765.99,224.83,3341.63
2022-12-04 20:00:00,İzzetpaşa,6243.11,199.6,3056.1
2022-12-04 20:00:00,Sanayi,14561.9,92.0,47.54
2022-12-04 20:30:00,Çaydaçıra,9324.48,259.9,3193.69
2022-12-04 20:30:00,İzzetpaşa,6004.48,181.53,2833.96
2022-12-04 20:30:00,Sanayi,15016.86,68.88,50.28
2022-12-04 21:00:00,Çaydaçıra,7868.58,247.42,3390.46
2022-12-04 21:00:00,İzzetpaşa,5300.03,176.77,2956.06
2022-12-04 21:00:00,Sanayi,15278.21,86.6,51.22
2022-12-04 21:30:00,Çaydaçıra,9445.72,219.82,3296.87
2022-12-04 21:30:00,İzzetpaşa,5107.64,194.62,2961.94
2022-12-04 21:30:00,Sanayi,16539.96,81.61,49.33
2022-12-04 22:00:00,Çaydaçıra,7198.45,175.48,3467.71
2022-12-04 22:00:00,İzzetpaşa,5347.45,155.31,2923.55
2022-12-04 22:00:00,Sanayi,16529.19,84.12,49.6
2022-12-04 22:30:00,Çaydaçıra,6087.77,144.93,3450.8
2022-12-04 22:30:00,İzzetpaşa,4289.83,113.85,3006.06
2022-12-04 22:30:00,Sanayi,15188.66,80.7,51.94
2022-12-04 23:00:00,Çaydaçıra,5268.96,113.78,3370.73
2022-12-04 23:00:00,İzzetpaşa,3665.23,94.34,3026.0
2022-12-04 23:00:00,Sanayi,16260.44,86.21,48.11
2022-12-04 23:30:00,Çaydaçıra,4213.14,90.38,3603.91
2022-12-04 23:30:00,İzzetpaşa,3577.55,68.35,3056.63
2022-12-04 23:30:00,Sanayi,12089.46,88.4,51.35
2022-12-05 00:00:00,Çaydaçıra,3366.87,63.52,2893.87
2022-12-05 00:00:00,İzzetpaşa,2375.16,39.92,2622.98
2022-12-05 00:00:00,Sanayi,10702.81,65.03,52.01
2022-12-05 00:30:00,Çaydaçıra,3339.18,56.16,2647.59
2022-12-05 00:30:00,İzzetpaşa,2349.77,37.17,2549.46
2022-12-05 00:30:00,Sanayi,12060.14,79.83,46.45
2022-12-05 01:00:00,Çaydaçıra,3030.34,42.0,2879.81
2022-12-05 01:00:00,İzzetpaşa,1674.59,37.17,2575.08
2022-12-05 01:00:00,Sanayi,12276.79,91.75,51.59
2022-12-05 01:30:00,Çaydaçıra,2772.73,44.16,2809.44
2022-12-05 01:30:00,İzzetpaşa,2114.75,35.68,2409.21
2022-12-05 01:30:00,Sanayi,11501.9,75.05,51.51
2022-12-05 02:00:00,Çaydaçıra,2402.79,37.96,2677.1
2022-12-05 02:00:00,İzzetpaşa,2051.92,27.89,2549.1
2022-12-05 02:00:00,Sanayi,12136.97,82.74,50.14
2022-12-05 02:30:00,Çaydaçıra,2399.41,31.69,2719.17
2022-12-05 02:30:00,İzzetpaşa,1722.47,25.85,2498.04
2022-12-05 02:30:00,Sanayi,14293.36,79.72,48.01
2022-12-05 03:00:00,Çaydaçıra,1907.33,25.94,2742.79
2022-12-05 03:00:00,İzzetpaşa,1851.14,21.26,2423.84
2022-12-05 03:00:00,Sanayi,14375.26,84.25,44.4
2022-12-05 03:30:00,Çaydaçıra,1592.65,20.46,2937.89
2022-12-05 03:30:00,İzzetpaşa,1518.49,19.78,2535.45
2022-12-05 03:30:00,Sanayi,12197.79,83.97,47.72
2022-12-05 04:00:00,Çaydaçıra,1664.2,15.44,2652.33
2022-12-05 04:00:00,İzzetpaşa,1476.61,20.02,2539.86
2022-12-05 04:00:00,Sanayi,10723.62,86.75,54.45
2022-12-05 04:30:00,Çaydaçıra,1471.67,51.82,2770.84
2022-12-05 04:30:00,İzzetpaşa,1290.52,14.46,2285.05
2022-12-05 04:30:00,Sanayi,12346.07,86.95,45.04
2022-12-05 05:00:00,Çaydaçıra,970.99,91.81,2593.99
2022-12-05 05:00:00,İzzetpaşa,1216.12,9.83,2537.1
2022-12-05 05:00:00,Sanayi,12642.35,95.05,49.47
2022-12-05 05:30:00,Çaydaçıra,2707.36,116.67,2792.95
2022-12-05 05:30:00,İzzetpaşa,899.03,42.3,2596.65
2022-12-05 05:30:00,Sanayi,14245.95,84.68,52.32
2022-12-05 06:00:00,Çaydaçıra,3746.1,167.4,2573.0
2022-12-05 06:00:00,İzzetpaşa,837.98,61.62,2331.92
2022-12-05 06:00:00,Sanayi,12994.05,102.98,49.17
2022-12-05 06:30:00,Çaydaçıra,5098.4,180.85,3091.56
2022-12-05 06:30:00,İzzetpaşa,1932.69,96.83,2410.74
2022-12-05 06:30:00,Sanayi,12033.63,96.22,50.1
2022-12-05 07:00:00,Çaydaçıra,5815.06,220.54,2981.56
2022-12-05 07:00:00,İzzetpaşa,2631.44,112.84,2881.74
2022-12-05 07:00:00,Sanayi,16055.06,100.97,47.73
2022-12-05 07:30:00,Çaydaçıra,6993.41,296.92,2974.44
2022-12-05 07:30:00,İzzetpaşa,3304.4,145.86,2570.34
2022-12-05 07:30:00,Sanayi,18388.87,103.38,52.58
2022-12-05 08:00:00,Çaydaçıra,6283.3,290.24,3048.54
2022-12-05 08:00:00,İzzetpaşa,4580.2,166.23,2585.16
2022-12-05 08:00:00,Sanayi,23933.94,128.06,49.42
2022-12-05 08:30:00,Çaydaçıra,5742.24,315.32,2690.31
2022-12-05 08:30:00,İzzetpaşa,4867.53,199.47,2705.66
2022-12-05 08:30:00,Sanayi,19072.85,111.54,51.33
2022-12-05 09:00:00,Çaydaçıra,4247.55,273.84,2785.77
2022-12-05 09:00:00,İzzetpaşa,4837.33,208.33,2808.41
2022-12-05 09:00:00,Sanayi,18283.78,121.4,48.12
2022-12-05 09:30:00,Çaydaçıra,4417.1,301.12,2693.41
2022-12-05 09:30:00,İzzetpaşa,3804.56,255.79,2725.44
2022-12-05 09:30:00,Sanayi,18036.57,126.85,50.38
2022-12-05 10:00:00,Çaydaçıra,3148.38,240.64,2739.78
2022-12-05 10:00:00,İzzetpaşa,3285.54,233.45,2475.26
2022-12-05 10:00:00,Sanayi,19786.14,126.28,50.64
2022-12-05 10:30:00,Çaydaçıra,3764.37,150.07,2755.48
2022-12-05 10:30:00,İzzetpaşa,2905.46,235.02,2585.05
2022-12-05 10:30:00,Sanayi,20111.41,107.67,48.97
2022-12-05 11:00:00,Çaydaçıra,3078.64,89.4,2774.34
2022-12-05 11:00:00,İzzetpaşa,2474.97,194.67,2302.27
2022-12-05 11:00:00,Sanayi,20532.43,113.17,51.35
2022-12-05 11:30:00,Çaydaçıra,3054.57,106.52,2555.46
2022-12-05 11:30:00,İzzetpaşa,2287.23,112.91,2289.35
2022-12-05 11:30:00,Sanayi,17463.0,102.77,48.19
2022-12-05 12:00:00,Çaydaçıra,3850.5,98.28,2730.77
2022-12-05 12:00:00,İzzetpaşa,2141.29,73.92,2420.38
2022-12-05 12:00:00,Sanayi,21545.89,112.41,50.74
2022-12-05 12:30:00,Çaydaçıra,3378.95,93.22,2806.36
2022-12-05 12:30:00,İzzetpaşa,2548.63,76.84,2401.27
2022-12-05 12:30:00,Sanayi,18032.59,107.6,50.91
2022-12-05 13:00:00,Çaydaçıra,3412.9,109.02,2736.16
2022-12-05 13:00:00,İzzetpaşa,2392.63,71.04,2740.85
2022-12-05 13:00:00,Sanayi,22204.75,122.87,45.85
2022-12-05 13:30:00,Çaydaçıra,3342.02,110.53,2711.2
2022-12-05 13:30:00,İzzetpaşa,2415.43,73.17,2587.5
2022-12-05 13:30:00,Sanayi,19850.54,118.02,47.82
2022-12-05 14:00:00,Çaydaçıra,2967.08,89.24,2788.66
2022-12-05 14:00:00,İzzetpaşa,2312.64,64.19,2536.82
2022-12-05 14:00:00,Sanayi,20997.33,115.14,52.88
2022-12-05 14:30:00,Çaydaçıra,2964.55,105.75,2752.91
2022-12-05 14:30:00,İzzetpaşa,1984.03,63.91,2213.54
2022-12-05 14:30:00,Sanayi,19920.21,117.06,52.71
2022-12-05 15:00:00,Çaydaçıra,3186.51,104.36,2886.98
2022-12-05 15:00:00,İzzetpaşa,2023.18,73.95,2288.46
2022-12-05 15:00:00,Sanayi,21387.16,119.83,51.15
2022-12-05 15:30:00,Çaydaçıra,3336.48,93.3,2947.02
2022-12-05 15:30:00,İzzetpaşa,2357.11,80.52,2338.74
2022-12-05 15:30:00,Sanayi,22100.09,120.48,45.73
2022-12-05 16:00:00,Çaydaçıra,2742.23,89.94,2898.76
2022-12-05 16:00:00,İzzetpaşa,2254.78,76.7,2406.21
2022-12-05 16:00:00,Sanayi,19379.02,99.34,46.85
2022-12-05 16:30:00,Çaydaçıra,3702.83,99.67,2796.64
2022-12-05 16:30:00,İzzetpaşa,2780.37,72.32,2558.77
2022-12-05 16:30:00,Sanayi,21047.35,114.45,48.14
2022-12-05 17:00:00,Çaydaçıra,4267.44,94.03,2782.94
2022-12-05 17:00:00,İzzetpaşa,3473.76,79.75,2564.48
2022-12-05 17:00:00,Sanayi,18193.5,131.76,56.2
2022-12-05 17:30:00,Çaydaçıra,4999.34,122.69,2749.48
2022-12-05 17:30:00,İzzetpaşa,3900.18,98.11,2566.96
2022-12-05 17:30:00,Sanayi,14444.62,115.46,50.63
2022-12-05 18:00:00,Çaydaçıra,5850.66,173.24,3025.57
2022-12-05 18:00:00,İzzetpaşa,4536.94,106.72,2640.63
2022-12-05 18:00:00,Sanayi,14222.54,73.22,55.34
2022-12-05 18:30:00,Çaydaçıra,6289.91,180.3,2709.09
2022-12-05 18:30:00,İzzetpaşa,4330.46,116.03,2418.46
2022-12-05 18:30:00,Sanayi,15064.07,94.62,48.63
2022-12-05 19:00:00,Çaydaçıra,6333.19,241.21,2556.07
2022-12-05 19:00:00,İzzetpaşa,5520.97,152.71,2634.1
2022-12-05 19:00:00,Sanayi,15285.94,91.43,46.88
2022-12-05 19:30:00,Çaydaçıra,7110.14,207.13,2807.96
2022-12-05 19:30:00,İzzetpaşa,5936.65,151.42,2701.56
2022-12-05 19:30:00,Sanayi,13105.46,98.33,52.14
2022-12-05 20:00:00,Çaydaçıra,7819.06,198.68,2856.41
2022-12-05 20:00:00,İzzetpaşa,5979.44,162.0,2675.47
2022-12-05 20:00:00,Sanayi,13470.91,86.26,47.13
2022-12-05 20:30:00,Çaydaçıra,8052.53,206.21,2938.48
2022-12-05 20:30:00,İzzetpaşa,4599.55,171.49,2671.07
2022-12-05 20:30:00,Sanayi,13748.58,100.3,51.96
2022-12-05 21:00:00,Çaydaçıra,6908.77,204.59,2807.28
2022-12-05 21:00:00,İzzetpaşa,5003.5,159.09,2667.35
2022-12-05 21:00:00,Sanayi,14435.48,84.55,49.98
2022-12-05 21:30:00,Çaydaçıra,7121.02,196.85,3085.16
2022-12-05 21:30:00,İzzetpaşa,5433.91,127.8,2565.76
2022-12-05 21:30:00,Sanayi,14918.54,93.48,49.87
2022-12-05 22:00:00,Çaydaçıra,5662.02,172.65,2973.4
2022-12-05 22:00:00,İzzetpaşa,4251.95,126.47,2599.54
2022-12-05 22:00:00,Sanayi,12398.12,66.8,50.81
2022-12-05 22:30:00,Çaydaçıra,5524.77,123.06,2800.47
2022-12-05 22:30:00,İzzetpaşa,3409.43,95.24,2554.07
2022-12-05 22:30:00,Sanayi,13550.94,91.33,50.43
2022-12-05 23:00:00,Çaydaçıra,4251.39,104.76,2869.13
2022-12-05 23:00:00,İzzetpaşa,3079.28,71.82,2694.87
2022-12-05 23:00:00,Sanayi,12543.91,82.68,46.75
2022-12-05 23:30:00,Çaydaçıra,3594.93,78.66,2980.92
2022-12-05 23:30:00,İzzetpaşa,2726.38,63.05,2519.69
2022-12-05 23:30:00,Sanayi,13343.99,80.09,50.65
2022-12-06 00:00:00,Çaydaçıra,3644.35,55.58,2788.65
2022-12-06 00:00:00,İzzetpaşa,2260.07,42.01,2369.44
2022-12-06 00:00:00,Sanayi,11338.74,70.29,48.25
2022-12-06 00:30:00,Çaydaçıra,2756.38,51.67,2745.49
2022-12-06 00:30:00,İzzetpaşa,2290.64,38.28,2675.83
2022-12-06 00:30:00,Sanayi,10453.56,76.49,52.07
2022-12-06 01:00:00,Çaydaçıra,3028.63,42.47,2884.91
2022-12-06 01:00:00,İzzetpaşa,2148.88,40.25,2330.57
2022-12-06 01:00:00,Sanayi,13056.28,91.31,50.93
2022-12-06 01:30:00,Çaydaçıra,2447.08,39.46,2749.84
2022-12-06 01:30:00,İzzetpaşa,1845.06,29.95,2724.32
2022-12-06 01:30:00,Sanayi,13140.35,82.84,48.47
2022-12-06 02:00:00,Çaydaçıra,2516.2,32.87,2856.73
2022-12-06 02:00:00,İzzetpaşa,1890.61,29.57,2415.78
2022-12-06 02:00:00,Sanayi,13949.04,80.66,51.8
2022-12-06 02:30:00,Çaydaçıra,1982.55,27.13,2807.71
2022-12-06 02:30:00,İzzetpaşa,1745.47,26.79,2460.1
2022-12-06 02:30:00,Sanayi,12181.59,102.55,51.04
2022-12-06 03:00:00,Çaydaçıra,2133.28,21.98,2698.99
2022-12-06 03:00:00,İzzetpaşa,1653.8,20.08,2647.47
2022-12-06 03:00:00,Sanayi,13575.68,76.34,53.96
2022-12-06 03:30:00,Çaydaçıra,1807.36,21.25,2629.28
2022-12-06 03:30:00,İzzetpaşa,1500.53,21.99,2326.28
2022-12-06 03:30:00,Sanayi,13829.4,102.41,49.57
2022-12-06 04:00:00,Çaydaçıra,1385.11,14.17,2800.61
2022-12-06 04:00:00,İzzetpaşa,1361.28,16.33,2235.94
2022-12-06 04:00:00,Sanayi,12315.25,82.76,49.98
2022-12-06 04:30:00,Çaydaçıra,1423.73,51.67,2580.87
2022-12-06 04:30:00,İzzetpaşa,1349.8,12.97,2391.27
2022-12-06 04:30:00,Sanayi,14641.19,102.7,51.36
2022-12-06 05:00:00,Çaydaçıra,1249.97,81.79,2540.56
2022-12-06 05:00:00,İzzetpaşa,1187.89,9.19,2377.73
2022-12-06 05:00:00,Sanayi,14082.89,88.47,44.27
2022-12-06 05:30:00,Çaydaçıra,2335.42,136.79,2816.89
2022-12-06 05:30:00,İzzetpaşa,1013.2,34.12,2675.45
2022-12-06 05:30:00,Sanayi,14801.45,96.37,50.77
2022-12-06 06:00:00,Çaydaçıra,4054.0,132.78,2991.73
2022-12-06 06:00:00,İzzetpaşa,835.06,62.36,2695.71
2022-12-06 06:00:00,Sanayi,13490.08,90.59,49.8
2022-12-06 06:30:00,Çaydaçıra,5049.71,195.06,3153.69
2022-12-06 06:30:00,İzzetpaşa,1884.54,101.46,2626.47
2022-12-06 06:30:00,Sanayi,14607.48,106.67,50.42
2022-12-06 07:00:00,Çaydaçıra,5696.53,267.61,3013.75
2022-12-06 07:00:00,İzzetpaşa,2528.61,123.92,2567.88
2022-12-06 07:00:00,Sanayi,13085.06,113.28,50.04
2022-12-06 07:30:00,Çaydaçıra,5544.77,267.38,2771.33
2022-12-06 07:30:00,İzzetpaşa,3011.65,153.21,2608.43
2022-12-06 07:30:00,Sanayi,16585.61,120.86,50.51
